user_id,session_id,timestamp,action,product_id,product_name,category,price_usd,size_selected,color_selected,payment_method,device,location,search_query
172,sess_4057,2025-08-25T17:46:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,,Grey,PayPal,iOS,"New Janeton, Turkey",
108,sess_9702,2025-08-08T01:19:00,search,,,,,,,,Android,"East Carrieton, Czech Republic",relate
133,sess_9873,2025-08-17T16:59:00,search,,,,,,,,iOS,"Andersonland, Croatia",ask
199,sess_9289,2025-08-18T06:00:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XL,Navy,,iOS,"Karashire, Timor-Leste",
141,sess_2037,2025-08-30T23:01:00,search,,,,,,,,iOS,"East Thomaston, Western Sahara",who
167,sess_9151,2025-08-26T02:20:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,M,Grey,,Android,"Shannonton, Australia",
114,sess_2577,2025-08-24T19:28:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,White,,iOS,"Carrfort, Tajikistan",
125,sess_2753,2025-08-23T02:09:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,XS,Green,,Android,"Lake Jeremybury, Gabon",
184,sess_9026,2025-08-24T22:20:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,White,,iOS,"North Sandratown, New Zealand",
101,sess_4419,2025-08-30T20:15:00,search,,,,,,,,iOS,"Christyside, Monaco",bill
159,sess_1994,2025-08-17T10:13:00,search,,,,,,,,Android,"Port Andrew, Jamaica",blood
190,sess_1955,2025-08-29T01:51:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Black,PayPal,iOS,"East Sandra, Bhutan",
127,sess_9511,2025-08-05T10:04:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,XL,Grey,,iOS,"Port Gregory, Mongolia",
124,sess_9621,2025-08-30T21:29:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,,,Android,"New Johnside, Aruba",
195,sess_2728,2025-08-30T01:32:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,,,Google Pay,iOS,"Kellyshire, Brazil",
121,sess_3955,2025-08-26T00:42:00,search,,,,,,,,Android,"West Mitchell, Samoa",age
184,sess_3591,2025-08-25T07:09:00,search,,,,,,,,Android,"Elizabethton, Cuba",share
140,sess_6319,2025-08-17T22:01:00,search,,,,,,,,Android,"Espinozamouth, Central African Republic",make
192,sess_6299,2025-08-28T16:32:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,Green,,Android,"Lunaport, Korea",
146,sess_8412,2025-08-21T08:47:00,search,,,,,,,,iOS,"East Ashley, Australia",stage
192,sess_1567,2025-08-13T22:43:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,M,Black,,Android,"Lake Ericmouth, Jamaica",
128,sess_4519,2025-08-15T07:57:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,XL,Green,,iOS,"New Tina, Kenya",
112,sess_1618,2025-08-21T22:50:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Navy,PayPal,iOS,"West Victoria, Belize",
129,sess_5198,2025-08-14T16:00:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,White,,iOS,"Sherriborough, Norfolk Island",
192,sess_6319,2025-08-22T23:03:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,,,,iOS,"Christinemouth, Somalia",
176,sess_5921,2025-08-02T16:49:00,search,,,,,,,,iOS,"North Lisa, Barbados",computer
199,sess_1916,2025-08-16T05:14:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,L,Black,Apple Pay,iOS,"Port Kyle, Comoros",
181,sess_7266,2025-08-03T11:07:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,Green,,iOS,"Ryanstad, Tajikistan",
141,sess_9231,2025-08-11T01:10:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,,,Android,"Kennethstad, Turkmenistan",
157,sess_9269,2025-08-05T02:23:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Grey,,iOS,"Morrisburgh, El Salvador",
116,sess_6507,2025-08-04T18:09:00,search,,,,,,,,iOS,"Martinfurt, Zambia",find
170,sess_7540,2025-08-12T22:46:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Grey,,iOS,"North Olivia, Kuwait",
197,sess_3209,2025-08-22T21:17:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,L,,,iOS,"Stevenmouth, Guernsey",
171,sess_9589,2025-08-12T04:57:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,M,Grey,,Android,"Kellyberg, Korea",
187,sess_2467,2025-08-06T02:54:00,search,,,,,,,,Android,"North Brittany, Turks and Caicos Islands",sit
146,sess_6706,2025-08-09T16:03:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,XL,,Credit Card,Android,"Carolineton, Jersey",
121,sess_6729,2025-08-29T01:04:00,search,,,,,,,,iOS,"Johnsonbury, Guinea",street
156,sess_1735,2025-08-11T15:01:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,S,,,iOS,"Petersonfurt, Tokelau",
114,sess_1893,2025-08-12T01:28:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Navy,,iOS,"Dawnfort, Zambia",
139,sess_8373,2025-08-22T10:39:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,S,,,iOS,"New Johnton, Kazakhstan",
126,sess_9952,2025-08-24T19:32:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,XL,,Apple Pay,iOS,"Smithfort, Singapore",
148,sess_9631,2025-08-02T23:29:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Navy,Apple Pay,Android,"Jameschester, Congo",
106,sess_8617,2025-08-30T19:10:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,L,,,Android,"Lake Triciashire, Fiji",
184,sess_6901,2025-08-05T21:50:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,,Grey,,iOS,"South Pennystad, South Georgia and the South Sandwich Islands",
148,sess_9331,2025-08-05T12:47:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,XL,Green,Credit Card,iOS,"Deborahfurt, Bahrain",
125,sess_9202,2025-08-21T20:14:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Green,,Android,"Ericview, Niger",
142,sess_9027,2025-08-18T21:41:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,,,Android,"Stuartton, United States of America",
145,sess_5953,2025-08-11T17:59:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Navy,Google Pay,iOS,"New Kellyborough, Iceland",
171,sess_5590,2025-08-11T06:23:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,L,,,iOS,"Lake Sara, Latvia",
111,sess_7262,2025-08-24T16:45:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,Green,,iOS,"South Adrianburgh, Liechtenstein",
154,sess_6118,2025-08-28T13:13:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,XL,White,Apple Pay,iOS,"Mariaview, Serbia",
174,sess_9869,2025-08-10T04:58:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,,,,iOS,"Martinezland, Bahamas",
155,sess_3378,2025-08-30T20:46:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,XS,Green,,iOS,"New Gabriela, Heard Island and McDonald Islands",
123,sess_6203,2025-08-07T14:56:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,L,Grey,,Android,"Brianville, Macao",
156,sess_5485,2025-08-07T21:58:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,S,White,,iOS,"West Maria, Liberia",
197,sess_5372,2025-08-28T13:28:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,S,,,iOS,"Port Melissamouth, Bosnia and Herzegovina",
145,sess_2302,2025-08-22T16:34:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,,,,Android,"North Markberg, Bouvet Island (Bouvetoya)",
123,sess_7348,2025-08-23T08:47:00,search,,,,,,,,iOS,"Thomasshire, Canada",cell
120,sess_4166,2025-08-11T07:09:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XS,Navy,,Android,"Thomasstad, Namibia",
128,sess_4323,2025-08-10T07:26:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,Green,,Android,"Vincenthaven, Yemen",
188,sess_6323,2025-08-21T19:45:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,L,Black,,Android,"New Jasonland, Vanuatu",
192,sess_6126,2025-08-18T22:31:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,L,Grey,,iOS,"Darrenfurt, Cook Islands",
131,sess_9498,2025-08-25T11:29:00,search,,,,,,,,iOS,"Lynnfort, Djibouti",within
171,sess_7347,2025-08-24T11:44:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,M,Grey,,Android,"Angelaburgh, Djibouti",
138,sess_5684,2025-08-21T23:54:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Green,,iOS,"East Jerry, Slovakia (Slovak Republic)",
188,sess_9470,2025-08-07T11:21:00,search,,,,,,,,Android,"North Amberland, Kazakhstan",executive
111,sess_9202,2025-08-06T03:36:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,Grey,,Android,"Rogershaven, Solomon Islands",
157,sess_1408,2025-08-09T03:22:00,search,,,,,,,,iOS,"Chapmanburgh, Saint Vincent and the Grenadines",debate
158,sess_2477,2025-08-12T09:09:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,,Credit Card,iOS,"Williamton, China",
114,sess_8362,2025-08-29T20:34:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,,Google Pay,iOS,"Perezmouth, Malta",
148,sess_7235,2025-08-02T23:57:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,XL,,,iOS,"West Marcusville, Comoros",
120,sess_3369,2025-08-09T03:22:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Navy,,Android,"North Brianport, Cyprus",
136,sess_3960,2025-08-06T08:24:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,Green,,Android,"Jacquelineberg, Guatemala",
101,sess_8514,2025-08-23T15:32:00,search,,,,,,,,iOS,"Jonesfort, Chile",right
177,sess_9084,2025-08-11T19:49:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,L,Grey,,Android,"Edwardsview, Saint Martin",
110,sess_1107,2025-08-12T03:17:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,White,Apple Pay,iOS,"Anthonyburgh, Madagascar",
183,sess_6718,2025-08-02T16:06:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Green,,Android,"Angelaside, Tokelau",
142,sess_2436,2025-08-03T05:33:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,S,White,,Android,"Stevensonside, Tunisia",
178,sess_3906,2025-08-21T17:21:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Navy,PayPal,Android,"Lake Ebony, Moldova",
148,sess_2108,2025-08-20T10:45:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,L,White,,iOS,"North Emmabury, Northern Mariana Islands",
188,sess_5496,2025-08-15T23:35:00,search,,,,,,,,iOS,"East Shane, Paraguay",since
189,sess_4425,2025-08-28T20:31:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,,,iOS,"Tracymouth, Solomon Islands",
161,sess_5705,2025-08-20T10:27:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,XL,Green,,Android,"East Melindaview, Tanzania",
116,sess_9132,2025-08-24T15:39:00,search,,,,,,,,Android,"Port Melissa, Angola",camera
123,sess_4812,2025-08-14T05:17:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Black,,Android,"Hallshire, India",
180,sess_2932,2025-08-10T10:27:00,search,,,,,,,,Android,"Emilystad, Dominica",voice
105,sess_6468,2025-08-16T21:54:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,White,,Android,"Phillipville, Guinea",
132,sess_2111,2025-08-15T00:10:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,XS,Black,PayPal,Android,"North Margaretshire, Costa Rica",
150,sess_1477,2025-08-08T23:50:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,M,,,Android,"North Selena, Afghanistan",
160,sess_1582,2025-08-30T09:13:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,S,,,Android,"Nelsonshire, Guernsey",
168,sess_6490,2025-08-22T01:08:00,search,,,,,,,,iOS,"Davisland, Bahamas",myself
166,sess_5904,2025-08-26T17:04:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Green,PayPal,Android,"Josephfort, Egypt",
108,sess_3446,2025-08-13T18:20:00,view_product,JCK070,Define Jacket,Women > Jackets,118.0,L,,,iOS,"East Adrienneberg, French Guiana",
173,sess_7382,2025-08-09T12:40:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,,Navy,,iOS,"North Waynetown, Bermuda",
134,sess_7780,2025-08-04T22:48:00,search,,,,,,,,iOS,"New Aliciaberg, Liechtenstein",walk
147,sess_8404,2025-08-14T18:33:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,S,Black,,Android,"Tinamouth, Uganda",
200,sess_1612,2025-08-10T04:44:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,XL,Black,,Android,"New Diana, Japan",
164,sess_3524,2025-08-09T15:45:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,,Green,PayPal,Android,"Jackview, Cote d'Ivoire",
118,sess_2609,2025-08-24T11:46:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,,Black,,Android,"Jillton, Cape Verde",
149,sess_9558,2025-08-06T06:31:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,,,iOS,"North Vanessa, Hungary",
142,sess_8649,2025-08-03T02:23:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Green,,Android,"Burnsshire, Bhutan",
181,sess_4438,2025-08-15T14:29:00,add_to_cart,MSH033,"Surge Short 6""",Men > Shorts,68.0,M,Navy,,Android,"New Robertport, Nauru",
198,sess_8227,2025-08-06T08:30:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Navy,Credit Card,iOS,"Port Maryfort, Indonesia",
179,sess_9422,2025-08-05T15:49:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,XL,Navy,,Android,"Piercefurt, Zimbabwe",
118,sess_5641,2025-08-27T03:03:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Navy,,Android,"New Jonathanland, Martinique",
169,sess_8268,2025-08-03T07:24:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,,,iOS,"Mcguireside, Timor-Leste",
113,sess_7284,2025-08-03T10:45:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,L,White,,Android,"Scottville, Argentina",
178,sess_6826,2025-08-15T05:16:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,,,,iOS,"Port Michaelside, Iceland",
196,sess_8629,2025-08-26T20:10:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,,Grey,,iOS,"Schultzfurt, French Southern Territories",
158,sess_6085,2025-08-30T07:52:00,search,,,,,,,,Android,"South Rebeccamouth, Israel",population
129,sess_4666,2025-08-07T12:58:00,purchase,JCK070,Define Jacket,Women > Jackets,118.0,L,White,PayPal,Android,"South Theresa, Ecuador",
158,sess_8987,2025-08-02T09:03:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,XS,Navy,,Android,"Gibsonbury, French Guiana",
159,sess_3798,2025-08-13T20:18:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,Black,Google Pay,iOS,"Alexandraburgh, Nauru",
141,sess_2162,2025-08-14T17:59:00,search,,,,,,,,Android,"Smithfort, Venezuela",college
175,sess_7773,2025-08-11T20:35:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,Grey,,iOS,"Joycetown, Macao",
143,sess_4411,2025-08-27T21:29:00,search,,,,,,,,Android,"Lake Sandrafort, Tajikistan",create
172,sess_6606,2025-08-25T18:46:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,,,iOS,"Port Christopher, Liechtenstein",
194,sess_8972,2025-08-06T04:52:00,search,,,,,,,,Android,"Williamchester, Niger",yourself
171,sess_2599,2025-08-21T06:17:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,L,Black,,iOS,"North Angel, Ukraine",
187,sess_7208,2025-08-15T21:37:00,search,,,,,,,,iOS,"Lindaton, Suriname",hair
111,sess_4565,2025-08-07T07:44:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,White,,Android,"North Jasonville, Australia",
168,sess_5775,2025-08-18T17:57:00,search,,,,,,,,iOS,"New Tonya, Wallis and Futuna",long
126,sess_6187,2025-08-14T15:23:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,,Navy,Credit Card,iOS,"East Haleyton, French Polynesia",
178,sess_9362,2025-08-19T09:29:00,add_to_cart,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Navy,,iOS,"Paigemouth, Anguilla",
100,sess_6885,2025-08-05T23:49:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Grey,,Android,"Perrychester, Slovenia",
180,sess_6212,2025-08-18T10:06:00,search,,,,,,,,Android,"Kristinaland, Norfolk Island",husband
155,sess_9931,2025-08-10T14:42:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,S,White,,Android,"East Ericfurt, Malaysia",
146,sess_7835,2025-08-08T00:30:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,S,Black,Credit Card,iOS,"Kathrynland, New Zealand",
118,sess_8974,2025-08-30T22:37:00,search,,,,,,,,iOS,"South Kari, Tonga",coach
110,sess_3248,2025-08-30T05:30:00,search,,,,,,,,Android,"Port Nathan, Tanzania",too
200,sess_7974,2025-08-29T08:45:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,XL,Grey,,Android,"West Jenniferborough, Cyprus",
149,sess_6821,2025-08-11T06:34:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Black,,Android,"New Erik, Croatia",
193,sess_4878,2025-08-23T20:01:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,XL,Green,PayPal,iOS,"Port Angelamouth, Cameroon",
104,sess_8917,2025-08-17T18:35:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,,Black,,iOS,"Cynthiaton, Mongolia",
193,sess_9624,2025-08-13T17:12:00,search,,,,,,,,iOS,"Christinaview, Singapore",boy
166,sess_2449,2025-08-12T03:51:00,search,,,,,,,,iOS,"Hicksbury, Kazakhstan",training
187,sess_9834,2025-08-27T09:06:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,Green,Credit Card,Android,"Lake Morgan, Armenia",
158,sess_9399,2025-08-22T08:31:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Navy,PayPal,iOS,"New Tracy, Morocco",
104,sess_5981,2025-08-26T15:43:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Grey,,iOS,"Kimtown, Grenada",
173,sess_1845,2025-08-30T20:52:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,M,Grey,Credit Card,iOS,"Heatherport, Palau",
164,sess_2259,2025-08-13T15:29:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,Navy,PayPal,Android,"Meganfurt, Pitcairn Islands",
101,sess_2827,2025-08-28T11:32:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,Grey,,Android,"Katherineside, Guam",
122,sess_5280,2025-08-11T17:59:00,search,,,,,,,,iOS,"South Debra, Korea",community
167,sess_1542,2025-08-16T14:28:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XL,White,,Android,"Amandaville, Cape Verde",
196,sess_7765,2025-08-18T10:31:00,add_to_cart,SCK120,Power Stride Sock,Accessories,18.0,,,,iOS,"Watsonview, China",
126,sess_6653,2025-08-03T11:20:00,purchase,WSB021,Energy Bra Long Line,Women > Bras,58.0,XS,White,Google Pay,Android,"Melissaside, Lao People's Democratic Republic",
160,sess_5937,2025-08-22T16:12:00,add_to_cart,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,,,,Android,"Kellymouth, Suriname",
160,sess_5302,2025-08-07T14:32:00,search,,,,,,,,iOS,"Lake Ericton, Antarctica (the territory South of 60 deg S)",here
136,sess_8353,2025-08-18T09:15:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XS,Green,PayPal,Android,"Jonathantown, Cyprus",
178,sess_5466,2025-08-16T05:52:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Navy,,Android,"South Jeffrey, Tonga",
159,sess_4961,2025-08-27T19:02:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,,,,iOS,"Port Kevin, Congo",
140,sess_9972,2025-08-01T11:33:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,XS,Grey,,iOS,"South Jonathanfort, Qatar",
167,sess_2702,2025-08-21T07:05:00,purchase,MSH033,"Surge Short 6""",Men > Shorts,68.0,,Navy,PayPal,iOS,"Lake Anthony, Sudan",
104,sess_1388,2025-08-29T04:32:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,XL,,,iOS,"Kristiview, Algeria",
176,sess_2995,2025-08-06T11:02:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,,,iOS,"Port Ronniehaven, Saudi Arabia",
114,sess_4018,2025-08-12T12:42:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,,Black,Google Pay,Android,"New Erin, Uganda",
198,sess_7995,2025-08-15T17:14:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,XS,Navy,Credit Card,Android,"East Mary, Gibraltar",
149,sess_6450,2025-08-03T17:36:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,S,Grey,Credit Card,Android,"Jasonland, Montenegro",
125,sess_7432,2025-08-09T02:54:00,search,,,,,,,,iOS,"Port Johnnyburgh, Maldives",adult
118,sess_9857,2025-08-20T15:02:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,L,,,Android,"Erikamouth, Netherlands Antilles",
113,sess_1571,2025-08-04T07:38:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,L,Black,,Android,"East Robert, Mayotte",
119,sess_1014,2025-08-02T17:19:00,search,,,,,,,,Android,"Kingmouth, Sweden",professor
119,sess_6403,2025-08-18T19:26:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,L,Grey,,Android,"West Tammy, Uruguay",
193,sess_2148,2025-08-25T13:57:00,add_to_cart,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,,,Android,"Sandersborough, Benin",
115,sess_9770,2025-08-17T08:02:00,purchase,ACC050,Everywhere Belt Bag,Accessories,38.0,L,Black,Credit Card,Android,"Port Laurenland, Sudan",
168,sess_6571,2025-08-04T15:52:00,search,,,,,,,,Android,"Paulfort, Faroe Islands",president
182,sess_4327,2025-08-09T00:54:00,view_product,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,,White,,Android,"Port Zacharymouth, Gambia",
189,sess_7391,2025-08-05T20:37:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,XS,,Google Pay,iOS,"West Kenneth, Lebanon",
117,sess_1584,2025-08-09T18:54:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,L,Grey,,iOS,"Theodoretown, Saint Barthelemy",
169,sess_6041,2025-08-23T17:47:00,search,,,,,,,,iOS,"Stephaniebury, British Indian Ocean Territory (Chagos Archipelago)",chair
104,sess_6558,2025-08-03T13:13:00,purchase,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,L,Black,Apple Pay,Android,"Lake Brentbury, Lao People's Democratic Republic",
186,sess_9791,2025-08-07T18:41:00,add_to_cart,WSB021,Energy Bra Long Line,Women > Bras,58.0,XS,,,iOS,"Johnsonport, Western Sahara",
162,sess_1312,2025-08-22T10:41:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,,,,iOS,"South Reginaldmouth, Montserrat",
101,sess_3822,2025-08-29T19:02:00,view_product,ACC050,Everywhere Belt Bag,Accessories,38.0,XS,Grey,,iOS,"Lake Lawrence, Spain",
175,sess_2047,2025-08-05T20:08:00,view_product,SCK120,Power Stride Sock,Accessories,18.0,XL,Green,,iOS,"Port Ryan, Cape Verde",
108,sess_4320,2025-08-20T09:32:00,purchase,MHD099,City Sweat Pullover Hoodie,Men > Hoodies,108.0,M,Black,,iOS,"South Tylerton, Guadeloupe",
141,sess_4493,2025-08-03T01:47:00,add_to_cart,JCK070,Define Jacket,Women > Jackets,118.0,XS,Black,,Android,"South Todd, Qatar",
118,sess_7801,2025-08-08T15:33:00,purchase,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,L,White,,iOS,"East Ana, Samoa",
117,sess_2637,2025-08-29T18:31:00,search,,,,,,,,iOS,"Castillobury, Guatemala",service
102,sess_8978,2025-08-04T16:10:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,S,Black,,Android,"Cynthiaton, Lao People's Democratic Republic",
153,sess_8798,2025-08-06T18:36:00,add_to_cart,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,Navy,,Android,"Lake Paulaburgh, Honduras",
152,sess_4919,2025-08-08T22:39:00,view_product,MTS011,Metal Vent Tech Short Sleeve Shirt,Men > Tops,78.0,,Grey,,iOS,"Port Lisa, Rwanda",
180,sess_5934,2025-08-16T19:56:00,search,,,,,,,,iOS,"West Patricia, South Georgia and the South Sandwich Islands",church
171,sess_4860,2025-08-09T17:36:00,view_product,WSB021,Energy Bra Long Line,Women > Bras,58.0,XL,Navy,,iOS,"Cherylport, Nicaragua",
159,sess_4409,2025-08-13T13:55:00,view_product,MSH033,"Surge Short 6""",Men > Shorts,68.0,XS,White,,Android,"East Katrina, Belgium",
163,sess_3888,2025-08-08T06:30:00,view_product,WTP001,"Align™ High-Rise Pant 25""",Women > Pants,98.0,,Navy,,Android,"South Melissa, Kuwait",
126,sess_8121,2025-08-12T10:34:00,purchase,SCK120,Power Stride Sock,Accessories,18.0,XS,Black,Credit Card,iOS,"Alvarezstad, Congo",
